date,day_index,season_stress,level_window_days,load_level_factor,pv_level_factor,load_weekly_factor,drift_level,drift_scale,drift_direction,pv_window_start,pv_window_end,daylight_proxy_hours,daylight_proxy_trend_hours,load_weight_baseline,load_weight_ridge,load_weight_lightgbm
2025-05-17,136,0.13302944390614876,16,0.9969085732450506,1.013187391328609,1.0,0.13087949123484924,0.05878152893248282,-0.13087949123484924,31,110,13.166666666666666,0.33333333333333215,0.13476130907870135,0.3778119418917588,0.4874267490295399
2025-05-18,137,0.11205372530847649,17,0.9961528149490756,1.0049146286790327,1.0,0.07254631092343063,0.08737647436741389,-0.07254631092343063,31,111,13.166666666666666,0.33333333333333215,0.14277042202350895,0.3862015541443793,0.4710280238321118
2025-05-19,138,0.11490299161815287,16,0.9957770060907714,1.0056433481324911,1.0,0.08483799049930807,0.09031098214271062,-0.08483799049930807,31,111,13.166666666666666,0.33333333333333215,0.1466577166759619,0.38149477709374974,0.4718475062302884
2025-05-20,139,0.10707705630197761,17,0.9956680399768226,1.016396540536964,1.0,0.08858417468608425,0.06446636586309018,-0.08858417468608425,31,111,13.25,0.4166666666666661,0.1448349526169342,0.37310311479945574,0.48206193258361
2025-05-21,140,0.10346010923373772,17,0.9955613041506115,1.0089419500113024,1.0,0.0784663100247497,0.07859018101831332,-0.0784663100247497,31,111,13.416666666666668,0.41666666666666785,0.14221795378329163,0.36995691808068837,0.48782512813602
2025-05-22,141,0.11056253637503008,16,0.9950374402282209,1.009863852919818,1.0,0.10136063843097531,0.07067637215770292,-0.10136063843097531,31,111,13.5,0.3333333333333339,0.14760707772659373,0.36002020922319816,0.49237271305020813
2025-05-23,142,0.10339829833039164,17,0.9951033248383717,1.0106090406484896,1.0,0.04218019027558961,0.09839121232330726,-0.04218019027558961,31,111,13.5,0.3333333333333339,0.14769589250093149,0.351823254252459,0.5004808532466095
2025-05-24,143,0.1043059524983255,17,0.9949304311135938,1.0089327226961715,1.0,0.017787977701176065,0.13349470692327658,-0.017787977701176065,31,111,13.5,0.3333333333333339,0.14266645780811868,0.35929406362456867,0.49803947856731273
2025-05-25,144,0.10746189508424253,17,0.993784979024274,1.0141403022934479,1.0,0.012009365158852729,0.14434023660778073,-0.012009365158852729,31,111,13.5,0.3333333333333339,0.14567112180010186,0.3601395024656244,0.49418937573427385
2025-05-26,145,0.10947354811887745,16,0.9944865868061026,1.0184763478103402,1.0,0.013297663754428172,0.14642732001258388,-0.013297663754428172,31,111,13.5,0.3333333333333339,0.14731889657304625,0.3523594490404833,0.5003216543864706
2025-05-27,146,0.1320393618403271,16,0.9942513944157806,1.0041932139063592,1.0,0.020360580600647545,0.1782420162194434,-0.020360580600647545,31,111,13.5,0.3333333333333339,0.14720057878888831,0.3547218574479107,0.49807756376320095
2025-05-28,147,0.13395200498421955,16,0.9946526469090673,1.008636029363883,1.0,0.016696611940657236,0.1855630143999291,-0.016696611940657236,31,111,13.5,0.3333333333333339,0.14493736948414895,0.351472670231264,0.503589960284587
2025-05-29,148,0.13117380700123188,16,0.994832382416616,1.0037258757238285,1.0,0.0007682300240818809,0.19271149006286206,-0.0007682300240818809,31,111,13.5,0.3333333333333339,0.14781817996046476,0.3507340174280322,0.501447802611503
2025-05-30,149,0.160893692957414,15,0.9964972362949569,0.9967066695121167,1.0,0.0741950093631044,0.17475756841076925,0.0741950093631044,31,111,13.5,0.3333333333333339,0.15012476655977627,0.36232764779732163,0.48754758564290207
2025-05-31,150,0.16098218593324545,15,0.9954205582429465,0.996787174042259,1.0,0.09117720985812588,0.15854813580666197,0.09117720985812588,31,111,13.5,0.3333333333333339,0.1597148504634388,0.36624929040068555,0.4740358591358757
2025-06-01,151,0.15732757682957665,15,0.9953334154071358,0.991992668267847,1.0,0.1395696058015079,0.10460870050126815,0.1395696058015079,31,111,13.5,0.3333333333333339,0.17554606563191105,0.3749874033747031,0.4494665309933858
2025-06-02,152,0.3747892925613574,11,1.0099551928876414,0.9602204120117201,1.0,0.4299501943005806,0.26618253151954185,0.4299501943005806,31,111,13.5,0.3333333333333339,0.1897096502506527,0.3882793399598672,0.4220110097894801
2025-06-03,153,0.5174788361816631,9,1.022369586136649,0.9492824818419412,1.0,0.6615838714984394,0.41937225157665603,0.6615838714984394,31,111,13.5,0.25,0.1964928346202532,0.40453916808415463,0.39896799729559224
2025-06-04,154,0.5402183904157308,9,1.021111069946225,0.9540269282641795,1.0,0.6636468777540881,0.4877560889340022,0.6636468777540881,31,111,13.5,0.08333333333333215,0.16764443959463426,0.3775617092634298,0.45479385114193605
2025-06-05,155,0.5557126415457756,9,1.0194670346852328,0.9579012951373673,1.0,0.6566226889741729,0.5500788165143748,0.6566226889741729,30,112,13.5,0.0,0.1505683552891474,0.35704598050331743,0.4923856642075352
2025-06-06,156,0.5437366588046784,9,1.0165705315994171,0.9559908465615179,1.0,0.5426461565262167,0.6040139437887946,0.5426461565262167,30,112,13.5,0.0,0.14835012393585578,0.35450518813225446,0.49714468793188976
2025-06-07,157,0.5541722824480967,9,1.0169855952293503,0.9378586341556091,1.0,0.5635010576312195,0.6720961959027287,0.5635010576312195,30,112,13.583333333333332,0.08333333333333215,0.1466014799413709,0.3777674247945468,0.4756310952640823
2025-06-08,158,0.5630589911468918,9,1.0177834688014664,0.9343982186490745,1.0,0.5728982478477264,0.7001573864641302,0.5728982478477264,30,112,13.666666666666666,0.16666666666666607,0.13007770814863898,0.39299186221832594,0.47693042963303506
2025-06-09,159,0.431061878221786,11,1.0071447123316382,0.9768750112960523,1.0,0.0913967738679697,0.47939716744202876,-0.0913967738679697,30,112,13.75,0.25,0.08018010064815295,0.3806918876355512,0.5391280117162959
2025-06-10,160,0.4255081278827626,10,0.9991165575623079,0.9838481647035664,1.0,0.46160541260543064,0.3558356502880904,-0.46160541260543064,30,112,13.833333333333334,0.3333333333333339,0.05975495001343707,0.41642250404092535,0.5238225459456376
2025-06-11,161,0.4443797704722957,10,0.9936033616209454,0.9812647498131204,1.0,0.5534977745270145,0.3206117930211838,-0.5534977745270145,30,112,13.833333333333334,0.3333333333333339,0.052806258691504085,0.45372086194650857,0.4934728793619874
2025-06-12,162,0.43381559148791726,10,0.9905334169594583,0.9711624303592696,1.0,0.5715672845580274,0.25967107809106765,-0.5715672845580274,30,112,13.833333333333334,0.3333333333333339,0.051349032226314005,0.4909032359671757,0.45774773180651035
2025-06-13,163,0.4138353236592832,10,0.9880458630854106,0.981149435391188,1.0,0.577890614882253,0.21742889365238183,-0.577890614882253,30,112,13.833333333333334,0.3333333333333339,0.05209040374053031,0.5404348801603929,0.4074747160990769
2025-06-14,164,0.38258547804363685,11,0.9864780972300172,0.981837544590551,1.0,0.6127281930056246,0.1208370085727322,-0.6127281930056246,30,112,13.833333333333334,0.3333333333333339,0.05729644081996051,0.5663735617032879,0.3763299974767516
2025-06-15,165,0.3361788259778191,12,0.9878213493025475,0.9917444084536544,1.0,0.6209875709746021,0.044458728313056084,-0.6209875709746021,30,112,13.833333333333334,0.3333333333333339,0.06699955625907944,0.5733316271637376,0.3596688165771829
2025-06-16,166,0.2899592871161183,12,0.9845362911044602,0.9965545548485705,1.0,0.42680535671600583,0.08106155402064774,-0.42680535671600583,30,112,13.833333333333334,0.3333333333333339,0.09088124482824857,0.6189692736029576,0.2901494815687939
2025-06-17,167,0.26927422291625414,13,0.9830228196549161,0.9967741363633051,1.0,0.31421546620398294,0.15648491256091318,-0.31421546620398294,30,112,13.833333333333334,0.3333333333333339,0.11074181246162552,0.6418632390428012,0.24739494849557334
2025-06-18,168,0.24905485314449194,13,0.985254283448071,0.9929704077147284,1.0,0.16043798429527736,0.21519509358576042,-0.16043798429527736,30,112,13.833333333333334,0.3333333333333339,0.11568216375346352,0.6222172437907462,0.26210059245579037
2025-06-19,169,0.21967516229830208,14,0.9857985426786096,1.0032506428144308,1.0,0.10569674690902967,0.23562933101581615,-0.10569674690902967,30,112,13.833333333333334,0.3333333333333339,0.126147114472773,0.5847348960172806,0.2891179895099465
2025-06-20,170,0.19400590822128197,14,0.9872380471198726,1.0177595512903332,1.0,0.03711189276417924,0.246428890769772,-0.03711189276417924,30,112,13.833333333333334,0.3333333333333339,0.13113983621072564,0.5639491531513465,0.3049110106379278
2025-06-21,171,0.17384422750360343,15,0.9854099855340104,1.0252380373421122,1.0,0.0293824141441473,0.24061645918296143,-0.0293824141441473,30,112,13.833333333333334,0.2500000000000018,0.14267266484603197,0.5444917836543811,0.31283555149958703
2025-06-22,172,0.18488251617665624,14,0.9842169371198288,1.0401808997204534,1.0,0.055278845082717784,0.24025991232704683,-0.055278845082717784,30,112,13.833333333333334,0.16666666666666785,0.15554548712981017,0.5396010092379999,0.30485350363218994
2025-06-23,173,0.2051954157213915,14,0.9858218378782071,1.034729256354044,1.0,0.042717395155004154,0.29915650918733233,0.042717395155004154,30,112,13.833333333333334,0.08333333333333393,0.1616386930100964,0.5206702072421503,0.3176910997477534
2025-06-24,174,0.24627227725796053,13,0.9872595653003933,1.035374428815039,1.0,0.10035182214362688,0.3197647167607039,0.10035182214362688,30,112,13.833333333333334,0.0,0.1649899571770825,0.4964847582559199,0.33852528456699765
2025-06-25,175,0.24237137035480752,13,0.9899808519595295,1.0059478604142031,1.0,0.09545671184362375,0.30773460609740716,0.09545671184362375,30,112,13.833333333333334,0.0,0.16155933367301006,0.48326510953808677,0.3551755567889031
2025-06-26,176,0.24409186991665327,13,0.9911588827834682,1.0050456702928954,1.0,0.10507098195337394,0.3086680315396649,0.10507098195337394,30,112,13.833333333333334,0.0,0.16195833914743804,0.4699327411658162,0.36810891968674575
2025-06-27,177,0.25421180846380126,13,0.9927246462932555,1.0142238470570848,1.0,0.10397748814797636,0.33412768415889854,0.10397748814797636,30,112,13.833333333333334,0.0,0.15993006519918712,0.4645130764135573,0.37555685838725544
2025-06-28,178,0.25043097621956995,13,0.9891558497254633,1.0168369724578237,1.0,0.09013246567111248,0.33407175023717856,0.09013246567111248,30,112,13.833333333333334,0.0,0.17124792452101886,0.4630353359632884,0.36571673951569267
2025-06-29,179,0.2538926643053703,13,0.9889620936543473,1.0119502337878679,1.0,0.09916377399654429,0.33974368635728514,0.09916377399654429,30,112,13.833333333333334,0.0,0.17260206437131953,0.4780528960649108,0.34934503956376955
2025-06-30,180,0.2617642315920059,13,0.9913788029483191,1.0042621205686488,1.0,0.18790816686923456,0.25328964817308236,0.18790816686923456,30,112,13.833333333333334,0.0,0.16126227285006386,0.48693869853105903,0.3517990286188771
2025-07-01,181,0.26073479372539854,13,0.9918945272515036,0.9977253241660071,1.0,0.2415769174576523,0.19826208142093144,0.2415769174576523,30,112,13.833333333333334,0.0,0.1754663742722095,0.4823168776329286,0.342216748094862
2025-07-02,182,0.4771722910529793,10,1.0201828701133475,1.0180888449336292,1.0,0.618938267133282,0.3472786560936123,0.618938267133282,30,112,13.833333333333334,0.0,0.21061055326395192,0.4613036623174514,0.32808578441859665
2025-07-03,183,0.6066466752871105,8,1.0414310975156882,1.0535602683728391,1.0,0.8950029786835946,0.49648635766731597,0.8950029786835946,30,112,13.833333333333334,0.0,0.22718795690602497,0.4439351729104881,0.3288768701834869
2025-07-04,184,0.6177769362462364,8,1.0398564125272713,1.0286560436745982,1.0,0.8965258783871762,0.5341665188521192,0.8965258783871762,30,112,13.833333333333334,0.0,0.15678178562570635,0.4132485727765305,0.42996964159776324
2025-07-05,185,0.6656807018347402,8,1.0440325759262317,1.0339542572047564,1.0,1.069847669761515,0.5678346157910109,1.0,30,112,13.833333333333334,0.0,0.0978107873992279,0.39064403349210136,0.5115451791086708
2025-07-06,186,0.6833322980298748,8,1.0419916293595741,1.0353428056577172,1.0,1.1253752223995543,0.5939295895790034,1.0,30,112,13.833333333333334,0.0,0.06633556695767481,0.38764194413957986,0.5460224889027453
2025-07-07,187,0.6695859440273013,8,1.0314644768125378,1.0108022662156626,1.0,0.9219477643505932,0.6663091961737327,0.9219477643505932,30,112,13.833333333333334,0.0,0.0834945817877583,0.401423699780936,0.5150817184313057
2025-07-08,188,0.637711933457511,8,1.021276408404407,1.0269557771159388,1.0,0.7458797171396329,0.7143972341879712,0.7458797171396329,30,112,13.833333333333334,0.0,0.09018802221750341,0.436535493489051,0.47327648429344565
2025-07-09,189,0.4873131451456407,11,1.0073641090455547,1.020864917320361,1.0,0.2711397202058899,0.3789593770245372,-0.2711397202058899,30,112,13.833333333333334,0.0,0.04610658898643376,0.4246061705540696,0.5292872404594967
2025-07-10,190,0.4926818120069652,9,0.9905525153361241,1.0141732103263428,1.0,0.7890092661032417,0.2664900460832519,-0.7890092661032417,30,112,13.833333333333334,0.0,0.029952275942545528,0.44941293497493806,0.5206347890825163
2025-07-11,191,0.5365820533514288,9,0.9824442592743836,1.0147633100382558,1.0,0.9271995020792351,0.285416494986171,-0.9271995020792351,30,112,13.833333333333334,0.0,0.029588074536452364,0.48520629358884404,0.4852056318747035
2025-07-12,192,0.5668163147571471,9,0.9758114074863218,0.9923860104887969,1.0,1.074809287104002,0.2802575270595642,-1.0,30,112,13.833333333333334,0.0,0.029593116008960196,0.5821908500748555,0.38821603391618426
2025-07-13,193,0.566194985851038,9,0.9765499351021021,0.9917107795191096,1.0,1.082925373417846,0.2739518341009551,-1.0,30,112,13.833333333333334,0.0,0.02958993758435299,0.6594970082104843,0.31091305420516263
2025-07-14,194,0.5408770718952127,9,0.9798033098066365,1.0160446636255158,1.0,0.9203417325432337,0.24553111981004988,-0.9203417325432337,30,112,13.833333333333334,0.0,0.029605608563596862,0.7263729185165417,0.24402147291986134
2025-07-15,195,0.47940965132344415,10,0.9859329836665718,1.0146286513308462,1.0,0.7039211725782044,0.21423981627279476,-0.7039211725782044,30,112,13.833333333333334,0.0,0.029767879387425273,0.7746200516881553,0.19561206892441943
2025-07-16,196,0.331014595951846,13,0.9820703200734888,1.0056415538902528,1.0,0.3973501115834904,0.02912869195658481,-0.3973501115834904,30,112,13.833333333333334,0.0,0.037800696597493244,0.8246353941878746,0.13756390921463213
2025-07-17,197,0.22832286519481854,13,0.9797264134888434,1.0054505118211214,1.0,0.189605540647863,0.1867908615035997,-0.189605540647863,30,111,13.833333333333334,0.0,0.05375489130240671,0.8551926438897064,0.09105246480788692
2025-07-18,198,0.21825199474438609,14,0.9798368766713158,1.0020013846009315,1.0,0.06882245796705716,0.27295998636772256,-0.06882245796705716,30,111,13.833333333333334,0.0,0.06267587309822369,0.8316191061851212,0.10570502071665501
2025-07-19,199,0.20493556470832197,14,0.9761450871791276,0.9898869368997093,1.0,0.04215428243477805,0.29195199382410975,-0.04215428243477805,31,111,13.75,-0.08333333333333393,0.07564769419551676,0.803472081935184,0.12088022386929916
2025-07-20,200,0.20560389487347036,14,0.9755811149786394,0.9970272581517949,1.0,0.05270469057666372,0.28723775106475674,-0.05270469057666372,31,111,13.666666666666666,-0.16666666666666785,0.08507435223240245,0.7839824588606731,0.13094318890692452
2025-07-21,201,0.23365370732463592,13,0.9762173871335122,0.9959335459106821,1.0,0.09035336482429329,0.3030690481272034,-0.09035336482429329,31,111,13.666666666666666,-0.16666666666666785,0.10123309512758837,0.7446340110504307,0.15413289382198098
2025-07-22,202,0.3076781778120148,12,0.9763059027028888,0.9885936254012349,1.0,0.2013066221793613,0.342280042105657,-0.2013066221793613,31,111,13.583333333333332,-0.2500000000000018,0.12962166527448976,0.6708540046289969,0.19952433009651332
2025-07-23,203,0.2842420867771586,13,0.9785330806128517,0.9902695690714864,1.0,0.06304742052484823,0.41090341676920167,-0.06304742052484823,31,111,13.5,-0.3333333333333339,0.1388873608104908,0.6465445263845313,0.21456811280497795
2025-07-24,204,0.2521986332776232,13,0.9803279409291235,0.9898551305441465,1.0,0.0020663148063593813,0.46547975696557514,0.0020663148063593813,31,111,13.5,-0.3333333333333339,0.14051842240220605,0.6215283019872202,0.2379532756105738
2025-07-25,205,0.2748957327218139,12,0.9837688412883632,0.9915639047691587,1.0,0.04780561774716107,0.48014475313521493,0.04780561774716107,31,111,13.5,-0.3333333333333339,0.13921497633878963,0.6187208672658531,0.24206415639535733
2025-07-26,206,0.2873158707109907,12,0.9820842447413594,0.9943692439835258,1.0,0.06667534345539858,0.48581977542818805,0.06667534345539858,31,111,13.5,-0.3333333333333339,0.14993874390013848,0.6094018965791215,0.2406593595207402
2025-07-27,207,0.2876293814928288,12,0.9823159435668087,0.992052489767156,1.0,0.07230454577459897,0.47653542463292203,0.07230454577459897,31,111,13.5,-0.3333333333333339,0.1497382576551857,0.6161058698425218,0.23415587250229247
2025-07-28,208,0.31497752182675776,12,0.9853090717137212,0.9908903804350052,1.0,0.10786621379523806,0.5026502519997816,0.10786621379523806,31,111,13.5,-0.3333333333333339,0.14560010417668648,0.6192390955192115,0.23516080030410205
2025-07-29,209,0.3384255067847688,11,0.9870013758845265,0.9791817949593435,1.0,0.146762246593994,0.5126520755142097,0.146762246593994,31,111,13.5,-0.3333333333333339,0.15190059079670262,0.6077960292608977,0.24030337994239973
2025-07-30,210,0.3495215447108605,11,0.98827481581863,0.9811611758117645,1.0,0.2480836547934494,0.3929008902365115,0.2480836547934494,31,111,13.5,-0.3333333333333339,0.17557760013716645,0.5952254535913004,0.2291969462715331
2025-07-31,211,0.3623882239300258,11,0.9892964956688335,0.9889961479010452,1.0,0.32678148657775447,0.33455182822195845,0.32678148657775447,31,111,13.5,-0.3333333333333339,0.21939629121767748,0.5456901684158673,0.23491354036645523
2025-08-01,212,0.3530243296982778,11,0.9905561518918521,0.9891322583093128,1.0,0.29953391567525,0.3182855749576772,0.29953391567525,31,111,13.5,-0.3333333333333339,0.2321332846412142,0.5374212557077461,0.23044545965103974
2025-08-02,213,0.3748106447945668,11,0.9938964587713381,1.017701449833102,1.0,0.38331616423764003,0.30755878558995686,0.38331616423764003,31,111,13.5,-0.25,0.24475863414355645,0.5270380691374307,0.22820329671901282
2025-08-03,214,0.3752584152795335,11,0.9930474552825999,1.0278142115942042,1.0,0.3779906702518133,0.31368101100927165,0.3779906702518133,32,110,13.5,-0.16666666666666607,0.24925817324780702,0.525762713065906,0.224979113686287
2025-08-04,215,0.3636534670142161,11,0.9956104321975777,1.043105237929006,1.0,0.33953326503709497,0.2973529624530676,0.33953326503709497,32,110,13.5,-0.16666666666666607,0.280186346229661,0.49312468646585544,0.22668896730448368
2025-08-05,216,0.34448132947846033,11,0.9973509894144726,1.0422382535336507,1.0,0.3261800831234546,0.27649251951183884,0.3261800831234546,32,110,13.5,-0.08333333333333215,0.29242702875420623,0.4699816757998942,0.23759129544589955
2025-08-06,217,0.2842356337935126,13,0.9951905687138319,1.0332116158483897,1.0,0.21636184428489272,0.16918486597214433,0.21636184428489272,32,110,13.333333333333332,-0.16666666666666785,0.2991010046440277,0.46621794414441026,0.23468105121156208
2025-08-07,218,0.18206489387252184,15,0.99448989783794,1.02229093738269,1.0,0.13367977372317347,0.07750797661416904,0.13367977372317347,32,110,13.166666666666666,-0.3333333333333339,0.2688234539741057,0.4335679147190176,0.2976086313068767
2025-08-08,219,0.11208528354779076,17,0.9949512729635042,1.0281578996513148,1.0,0.09472203092623983,0.04905501641396641,0.09472203092623983,32,110,13.166666666666666,-0.3333333333333339,0.2619091661349413,0.41670241505827693,0.3213884188067818
2025-08-09,220,0.06551938779022735,19,0.9934777725583088,1.0295249388694316,1.0,0.0001599741828736004,0.05173380125673988,0.0001599741828736004,32,110,13.166666666666666,-0.3333333333333339,0.2601078826683646,0.4100694402440205,0.329822677087615
2025-08-10,221,0.06002867380490065,18,0.9938019373689483,1.022694041374178,1.0,0.018994494744965305,0.06496826259094818,0.018994494744965305,32,110,13.166666666666666,-0.3333333333333339,0.25231836986770395,0.4015974699308044,0.3460841602014917
2025-08-11,222,0.051954689917169394,19,0.9942496344439524,1.016646790099491,1.0,0.009398238936379073,0.05028071640403516,-0.009398238936379073,32,110,13.166666666666666,-0.3333333333333339,0.2507181365150288,0.37463717377210476,0.3746446897128664
2025-08-12,223,0.043522864180888174,19,0.994545755114514,1.015130899214251,1.0,0.012143710336730286,0.0470385590750432,-0.012143710336730286,32,110,13.166666666666666,-0.3333333333333339,0.23957919573425207,0.36847654201082075,0.39194426225492723
2025-08-13,224,0.061881999911900576,18,0.9964358538384829,1.0076412982391771,1.0,0.0426383982466421,0.048305977241286116,0.0426383982466421,32,110,13.166666666666666,-0.3333333333333339,0.21753983689353107,0.3717661354809422,0.4106940276255267
2025-08-14,225,0.08510241194400575,17,0.9978153341647483,1.0071119767926746,1.0,0.06867669584636367,0.06006719343800159,0.06867669584636367,32,110,13.166666666666666,-0.3333333333333339,0.19858197143901143,0.36960390194591863,0.43181412661506996
2025-08-15,226,0.07686454799262138,18,0.9980515257703011,1.0045553454747027,1.0,0.04799577250279629,0.05338822257749572,0.04799577250279629,32,110,13.166666666666666,-0.3333333333333339,0.18771085390335593,0.3763394096182229,0.4359497364784212
2025-08-16,227,0.0609352099105909,18,0.9976780093594037,1.0074692310522733,1.0,0.0478883014828462,0.032509111399360476,0.0478883014828462,32,110,13.166666666666666,-0.3333333333333339,0.18836546690456318,0.37258126268611913,0.4390532704093177
2025-08-17,228,0.057924609849310846,18,0.9992083200839276,1.0097537323568992,1.0,0.0744676124488013,0.018938080330785534,0.0744676124488013,32,110,13.166666666666666,-0.3333333333333339,0.1882324692585346,0.36320745732448395,0.44856007341698156
2025-08-18,229,0.049843281753172625,19,0.9988765808026243,1.008365443885764,1.0,0.05056513841570231,0.01545794673556006,0.05056513841570231,33,109,13.166666666666666,-0.3333333333333339,0.18686464226324656,0.36458905444383616,0.44854630329291734
2025-08-19,230,0.027342178311685037,20,0.9984941137227128,1.0060231057399565,1.0,0.021368277386088184,0.0002870262478869191,0.021368277386088184,33,109,13.166666666666666,-0.3333333333333339,0.1839427379783392,0.3719161140673037,0.44414114795435705
2025-08-20,231,0.033464728736271,19,0.9983679740765328,1.0045649757513104,1.0,0.03606925636949683,0.015498776342273429,-0.03606925636949683,33,109,13.166666666666666,-0.16666666666666607,0.18092064891340123,0.3718331986336775,0.4472461524529214
2025-08-21,232,0.06137487664283607,18,0.9983421112954539,0.9890973147976876,1.0,0.07450420359707097,0.02341089010052067,-0.07450420359707097,33,109,13.0,-0.16666666666666607,0.1740667352516006,0.37164268111938215,0.45429058362901714
2025-08-22,233,0.05137095840459223,19,0.9985341960248943,0.992447376557523,1.0,0.06525577965064396,0.004348513507153741,-0.06525577965064396,33,109,12.833333333333334,-0.33333333333333215,0.16161108525517895,0.3827761648690065,0.4556127498758146
2025-08-23,234,0.030460444250894878,20,1.0005937246096122,0.9939771988301319,1.0,0.0206508844659124,0.009184605016030196,-0.0206508844659124,33,109,12.833333333333334,-0.33333333333333215,0.16379196251221773,0.37752366795661296,0.45868436953116937
2025-08-24,235,0.03253284227117892,19,1.0017905519877965,0.9883258370694558,1.0,0.035945066351128874,0.01439114987370512,-0.035945066351128874,33,109,12.833333333333334,-0.33333333333333215,0.17031927873758707,0.3670393977718794,0.4626413234905335
2025-08-25,236,0.019201874692231957,21,1.0019308368334054,0.9948540846324914,1.0,0.0017099695425263242,0.006094241959598065,0.0017099695425263242,33,109,12.833333333333334,-0.33333333333333215,0.1672260071041448,0.35933359972671586,0.4734403931691394
2025-08-26,237,0.03566045172850711,19,1.001285659947225,0.9839080477900617,1.0,0.010216638230755923,0.03838879202811925,-0.010216638230755923,33,109,12.833333333333334,-0.33333333333333215,0.16230099022343197,0.365216110364681,0.4724828994118871
2025-08-27,238,0.03718197750149275,19,1.000759558765212,0.9890461883950944,1.0,0.01154352412985892,0.039380505521263987,-0.01154352412985892,33,109,12.833333333333334,-0.33333333333333215,0.15971385653235037,0.35438746142243316,0.48589868204521647
2025-08-28,239,0.06655857997992819,18,0.9999788325349211,0.9885423133807587,1.0,0.031522683326299684,0.06383141751312585,-0.031522683326299684,33,109,12.833333333333334,-0.33333333333333215,0.16227844741576258,0.35615515983889035,0.4815663927453471
2025-08-29,240,0.05002211556646788,19,1.00028815690872,0.9835041837216731,1.0,0.02634689052025018,0.022870091173287928,-0.02634689052025018,33,109,12.833333333333334,-0.33333333333333215,0.1614380370729836,0.3501298606333184,0.48843210229369793
2025-08-30,241,0.08992420354874513,17,0.9982216540329345,0.9857394945001869,1.0,0.11029382986153602,0.03530079788876302,-0.11029382986153602,33,108,12.833333333333334,-0.33333333333333215,0.15948560893011815,0.35774665894395336,0.48276773212592844
2025-08-31,242,0.08787952777771507,17,0.999277047530014,0.9983851957833135,1.0,0.12851469557786183,0.017134303594289454,-0.12851469557786183,34,108,12.833333333333334,-0.33333333333333215,0.17178728538261442,0.34881250190142166,0.4794002127159639
2025-09-01,243,0.09542917077062338,17,0.9990740721350196,0.9959554117669402,1.0,0.13540016915164502,0.024922145059411673,-0.13540016915164502,34,108,12.833333333333334,-0.33333333333333215,0.16788731923175756,0.34752057899184285,0.4845921017763995
2025-09-02,244,0.4432616033781987,10,0.9794470466024996,1.002406906204709,1.0,0.46527799592723623,0.3993591637912973,-0.46527799592723623,34,108,12.75,-0.4166666666666661,0.21173382249803116,0.3576444918671947,0.43062168563477415
2025-09-03,245,0.505588823758723,9,0.9727200682444235,1.0039646512837386,1.0,0.5815523699728101,0.4613013886898739,-0.5815523699728101,34,108,12.583333333333332,-0.5833333333333339,0.1739774681166773,0.3403562327291204,0.48566629915420223
2025-09-04,246,0.5295540013996937,9,0.9714878293686,1.0013318904585609,1.0,0.6068407545664154,0.5128997069306191,-0.6068407545664154,34,108,12.5,-0.5,0.1599547578427929,0.3312973604368286,0.5087478817203784
2025-09-05,247,0.5436384999681169,9,0.9720296617535759,1.0035018926613686,1.0,0.6304246937895116,0.5359531557685854,-0.6304246937895116,34,108,12.5,-0.3333333333333339,0.1430842661937118,0.3136494845102977,0.5432662492959905
2025-09-06,248,0.5862187828422487,9,0.9601116522184833,1.0072948257604506,1.0,0.7407969957966115,0.5707301529480846,-0.7407969957966115,34,108,12.5,-0.3333333333333339,0.1595336192278072,0.3831220374499288,0.4573443433222641
2025-09-07,249,0.6200667714351018,8,0.9549933916211959,1.0065726570731977,1.0,0.8448195721567282,0.5930979315722534,-0.8448195721567282,34,107,12.5,-0.3333333333333339,0.16076028534764458,0.4633000546061277,0.3759396600462277
2025-09-08,250,0.6060032825805899,8,0.9666644652364021,0.9980420296354059,1.0,0.6999568576201741,0.6450551480017753,-0.6999568576201741,34,107,12.5,-0.3333333333333339,0.16285654291587962,0.45206537951295245,0.3850780775711678
2025-09-09,251,0.44474262908986345,11,0.9861305347866,0.9874482689866009,1.0,0.12615133090914143,0.4174146943894372,0.12615133090914143,35,107,12.5,-0.3333333333333339,0.0982080656713997,0.42888681589729055,0.4729051184313097
2025-09-10,252,0.4298302415960402,10,1.0007603583122164,0.9991932233455141,1.0,0.44238429077047575,0.3864520574467745,0.44238429077047575,35,107,12.416666666666668,-0.4166666666666661,0.06114937716236263,0.3808061276539242,0.5580444951837131
2025-09-11,253,0.4791708751976109,10,1.0090201093118552,0.9813465384539437,1.0,0.6090772723954576,0.3604708325899195,0.6090772723954576,35,107,12.333333333333334,-0.5,0.04726219013993234,0.3392960879620138,0.6134417218980539
2025-09-12,254,0.4880765292993887,9,1.0170375024782805,0.9963428789485707,1.0,0.6932190834072136,0.3175687738259621,0.6932190834072136,35,107,12.25,-0.5833333333333339,0.04265021438291448,0.34521373001533484,0.6121360556017508
2025-09-13,255,0.49033922463997354,9,1.0113425104740605,0.9921016734962507,1.0,0.794412155274702,0.2584371236933032,0.794412155274702,35,107,12.166666666666666,-0.6666666666666679,0.04634314942025656,0.35793993400628027,0.5957169165734632
2025-09-14,256,0.47995241798820243,10,1.0015327029984968,1.0002893362076302,1.0,0.7921236384093407,0.21788771892709846,0.7921236384093407,35,107,12.166666666666666,-0.6666666666666679,0.06190709626468919,0.3976385172771029,0.5404543864582079
