date,t,load_error_kw,pv_error_kw,net_error_kw,naive_load_error_kw,naive_pv_error_kw
2025-08-22,82,67.3126645067,-86.8657332233,154.17839773,-2692.6,354.9825
2025-08-22,83,305.647455993,-62.1590863198,367.806542313,-2364.7928,381.1146
2025-08-22,84,145.903551433,-45.7636452232,191.667196656,-2549.2,232.7625
2025-08-22,85,-60.9121744141,62.9612216161,-123.87339603,-3088.6863,70.606
2025-08-22,86,89.8856843106,54.1186388992,35.7670454113,-2875.6778,-21.6958
2025-08-22,87,284.287028712,-26.4264264409,310.713455153,-2259.64,-130.95
2025-08-22,88,-128.551142971,-78.8729259992,-49.6782169723,-2617.723,-407.66
2025-08-22,89,-378.464377595,-186.589590323,-191.874787272,-2743.4479,-669.0137
2025-08-22,90,-193.248698535,-255.580538205,62.3318396698,-2307.33,-722.2875
2025-08-22,91,3.25466708406,-206.277133507,209.531800591,-2275.8094,-531.1043
2025-08-22,92,138.875295148,-57.6418596596,196.517154808,-2623.2202,-375.4191
2025-08-22,93,149.629066555,-33.7457671457,183.3748337,-2833.86,-411.225
2025-08-22,94,-35.5476793464,-218.903173854,183.355494508,-2490.6095,-570.1782
2025-08-22,95,-228.138311801,-330.358237206,102.219925405,-2429.6764,-699.7453
2025-08-22,96,-236.050432429,-329.454114235,93.4036818058,-2863.76,-725.8875
2025-08-22,97,-68.1836093266,-270.485892878,202.302283551,-3128.6256,-681.6272
2025-08-22,98,34.6080883731,-246.708580623,281.316668996,-2837.0519,-635.632
2025-08-22,99,77.4604998699,-205.475587755,282.936087625,-2306.82,-588.9
2025-08-22,100,178.279078353,-173.100059084,351.379137437,-2305.5483,-495.2081
2025-08-22,101,-13.367191209,-204.682491663,191.315300454,-2876.9715,-417.5871
2025-08-22,102,-275.078198483,-228.453004567,-46.6251939155,-3387.29,-358.35
2025-08-22,103,-1.26699663347,-150.92329236,149.656295727,-3103.711,-256.444
2025-08-22,104,171.529159815,-53.3783224927,224.907482308,-2828.764,-151.6444
2025-08-22,105,36.3586623035,-25.6303446909,61.9890069944,-3129.24,-83.7375
2025-08-22,106,-6.49435808146,-39.250929431,32.7565713495,-3648.3696,-51.2371
2025-08-22,107,-116.37151781,-38.3458802293,-78.0256375805,-2936.9522,3.7285
2025-08-22,108,-133.023352414,-22.1638362034,-110.85951621,-1600.28,61.4625
2025-08-22,109,273.114495562,-27.7635276967,300.878023258,-1668.8842,44.9708
2025-08-22,110,375.888841537,-78.0432647943,453.932106331,-1682.7473,11.2959
2025-08-22,111,57.0590725091,-83.1969075189,140.255980028,-1363.74,0
2025-08-22,112,-70.4663600273,-35.0037038887,-35.4626561386,-1833.5126,0
2025-08-22,113,161.031676085,-6.46287341035,167.494549495,-1597.5813,0.2741
2025-08-22,114,443.451673551,0,443.451673551,-870.18,0
2025-08-22,115,280.680531977,-0.179383957554,280.859915934,-1429.1079,0
2025-08-22,116,169.178439042,0.219916042446,168.958522999,-1843.8128,0.0197
2025-08-22,117,186.060218919,0,186.060218919,-1671.36,0
2025-08-22,118,-15.4574863229,-0.179383957554,-15.2781023654,-1869.4278,0
2025-08-22,119,5.63235006476,-0.150683957554,5.78303402232,-1785.8151,0.0014
2025-08-22,120,100.288114096,0,100.288114096,-1514.19,0
2025-08-22,121,-454.604235198,-0.00114821173104,-454.603086986,-1854.715,0
2025-08-22,122,-289.912870043,0.000951788268956,-289.913821831,-1820.352,0.0001
2025-08-22,123,472.877725964,0,472.877725964,-1329.37,0
2025-08-22,124,319.181906278,-0.00114821173104,319.18305449,-1364.9641,0
2025-08-22,125,6.77180329926,0,6.77180329926,-1708.141,0
2025-08-22,126,77.0024595707,0,77.0024595707,-1776.35,0
2025-08-22,127,201.845918141,0,201.845918141,-1263.6305,0
2025-08-22,128,256.054524083,0,256.054524083,-1111.8972,0
2025-08-22,129,182.058293754,0,182.058293754,-1426.08,0
2025-08-22,130,29.3175968634,0,29.3175968634,-1421.5232,0
2025-08-22,131,-109.676438781,0,-109.676438781,-1334.5409,0
2025-08-22,132,-27.857609123,0,-27.857609123,-1245.82,0
2025-08-22,133,203.465088897,0,203.465088897,-918.9698,0
2025-08-22,134,469.343600719,0,469.343600719,-544.2951,0
2025-08-22,135,475.982397578,0,475.982397578,-446.3,0
2025-08-22,136,196.807870881,0,196.807870881,-792.3004,0
2025-08-22,137,-124.843894545,0,-124.843894545,-1052.0707,0
2025-08-22,138,-220.34584327,0,-220.34584327,-1037.11,0
2025-08-22,139,-105.901367964,0,-105.901367964,-1008.7313,0
2025-08-22,140,-12.8839085751,0,-12.8839085751,-968.4315,0
2025-08-22,141,-27.4311672065,0,-27.4311672065,-992.08,0
2025-08-22,142,-5.93130107134,0,-5.93130107134,-1151.5869,0
2025-08-22,143,-88.810519969,0,-88.810519969,-949.0969,0
2025-08-22,144,-178.51902648,0,-178.51902648,-335.82,0
2025-08-23,1,-47.9414868155,0,-47.9414868155,170.3823,0
2025-08-23,2,162.145696107,0,162.145696107,183.92,0
2025-08-23,3,186.703260266,0,186.703260266,-38.92,0
2025-08-23,4,53.0856021574,0,53.0856021574,102.697,0
2025-08-23,5,-24.4468026187,0,-24.4468026187,201.5029,0
2025-08-23,6,-23.7669926879,0,-23.7669926879,111.98,0
2025-08-23,7,-36.2756544336,0,-36.2756544336,86.9756,0
2025-08-23,8,-119.465271858,0,-119.465271858,-92.2314,0
2025-08-23,9,-141.24569773,0,-141.24569773,-391.47,0
2025-08-23,10,63.2298591805,0,63.2298591805,-461.418,0
2025-08-23,11,74.4821225433,0,74.4821225433,-212.6242,0
2025-08-23,12,-128.680718979,0,-128.680718979,46.09,0
2025-08-23,13,-129.559023889,0,-129.559023889,-81.2422,0
2025-08-23,14,29.0287158847,0,29.0287158847,-57.6856,0
2025-08-23,15,65.6451132904,0,65.6451132904,90.03,0
2025-08-23,16,-197.132675487,0,-197.132675487,-194.6041,0
2025-08-23,17,-278.218382492,0,-278.218382492,-405.3667,0
2025-08-23,18,17.7379892608,0,17.7379892608,-220.82,0
2025-08-23,19,419.431388491,0,419.431388491,120.8084,0
2025-08-23,20,245.342742558,-0.00114544159544,245.343888,20.8281,0
2025-08-23,21,-136.887545989,0,-136.887545989,-268.52,0
2025-08-23,22,131.129500995,0.000854558404558,131.128646436,8.5244,-0.0001
2025-08-23,23,160.051383975,-0.00114544159544,160.052529416,-63.1275,0
2025-08-23,24,-97.1207753119,0,-97.1207753119,-482.57,0
2025-08-23,25,202.575653518,-0.143721394723,202.719374913,-288.6616,-0.0022
2025-08-23,26,377.798347221,-0.171121394723,377.969468616,-30.5906,0
2025-08-23,27,87.8556446217,0,87.8556446217,-88.2,0
2025-08-23,28,-75.0135183373,0.210678605277,-75.2241969426,-224.1,-0.0309
2025-08-23,29,26.0504255364,-0.171121394723,26.2215469312,-6.0489,0
2025-08-23,30,286.860651277,0,286.860651277,419.85,0
2025-08-23,31,276.676601533,-4.80361880835,281.480220341,448.0331,-0.4307
2025-08-23,32,121.847101228,-37.4906845705,159.337785798,126.0741,0
2025-08-23,33,25.6175965095,-88.3770683737,113.994664883,-159.27,0
2025-08-23,34,271.498422286,-87.093475457,358.591897743,-66.5532,-11.0315
2025-08-23,35,103.669361228,-51.1877565704,154.857117799,-83.3522,-20.3247
2025-08-23,36,-344.88117806,13.9304264304,-358.811604491,-257.29,-6.7875
2025-08-23,37,-188.308509433,46.0490845918,-234.357594025,-159.5634,27.5428
2025-08-23,38,15.1288774318,22.541546345,-7.41266891317,-42.3027,-21.9547
2025-08-23,39,60.3421534531,5.83070862054,54.5114448325,-115.94,-98.4375
2025-08-23,40,146.098275892,61.4959372972,84.6023385951,-282.4965,-49.0405
2025-08-23,41,132.45968751,47.5860765932,84.8736109166,-116.3847,-71.0474
2025-08-23,42,27.8097325496,-7.69299176953,35.5027243191,209.92,-123.825
2025-08-23,43,-190.947821017,70.8839483026,-261.83176932,130.9306,25.8328
2025-08-23,44,-52.5732141482,108.113960369,-160.687174517,181.5235,87.8721
2025-08-23,45,330.143376755,75.7677367574,254.375639997,318.61,13.05
2025-08-23,46,239.807289097,73.9883506094,165.818938488,-38.0874,14.0313
2025-08-23,47,109.442176039,-10.1378673761,119.580043415,-213.3196,-131.9471
2025-08-23,48,30.9181869948,-91.7187566642,122.636943659,-66.65,-354.7875
2025-08-23,49,-116.930847111,129.689972521,-246.620819632,-152.611,-333.9935
2025-08-23,50,-159.831445408,179.2021909,-339.033636309,-370.6412,-357.0346
2025-08-23,51,-32.8896643103,44.1408949799,-77.0305592901,-393.16,-553.8
2025-08-23,52,-45.4755496286,66.4100519947,-111.885601623,-39.5908,-780.1869
2025-08-23,53,-80.9434896856,8.40210523188,-89.3455949175,98.9137,-1047.9785
2025-08-23,54,-120.015568926,-236.002156656,115.98658773,-44.53,-1314.1875
2025-08-23,55,-155.307376214,-575.062490335,419.755114121,24.9788,-1432.486
2025-08-23,56,-17.4650469462,-541.055596875,523.590549929,182.2369,-1243.5794
2025-08-23,57,123.85798487,-299.789597737,423.647582607,228.52,-850.3875
2025-08-23,58,63.0309467996,-225.115377276,288.146324075,117.5586,-603.0049
2025-08-23,59,42.83872427,-345.178661034,388.017385304,49.4343,-758.4124
2025-08-23,60,75.6621747467,-519.922901091,595.585075838,150.64,-995.475
2025-08-23,61,19.35226799,-463.511154181,482.863422171,323.3431,-780.5228
2025-08-23,62,29.0802043798,-556.874901069,585.955105448,137.9395,-888.3047
2025-08-23,63,94.1818197024,-740.741414255,834.923233957,-262.47,-1308.075
2025-08-23,64,74.8456518533,-701.494293734,776.339945588,-267.7214,-1215.7067
2025-08-23,65,82.2257706671,-584.4715159,666.697286567,-17.1864,-988.6831
2025-08-23,66,107.703210735,-510.914936833,618.618147568,130.23,-872.9625
2025-08-23,67,-51.8495738764,-550.096857907,498.24728403,-67.0665,-677.0507
2025-08-23,68,-96.8454715421,-510.559171992,413.71370045,-290.7562,-251.1822
2025-08-23,69,-45.8940431559,-355.068075211,309.174032055,-290.93,205.6125
2025-08-23,70,-118.438307706,-132.675338031,14.2370303254,-107.9907,263.1015
2025-08-23,71,-109.056785832,-277.51039544,168.453609608,-82.1201,-90.4015
2025-08-23,72,123.974067272,-804.080633328,928.054700599,-16.14,-543.8625
2025-08-23,73,424.136621425,-281.344288726,705.480910152,521.3851,-694.7846
2025-08-23,74,406.966970889,-186.533793761,593.50076465,518.8537,-623.5282
2025-08-23,75,-20.1133549969,91.0472120752,-111.160567072,-38.15,-329.625
2025-08-23,76,-289.264373138,176.739718044,-466.004091182,-132.9429,208.6186
2025-08-23,77,-285.936667837,36.85726182,-322.793929657,-68.8611,320.3536
2025-08-23,78,-272.289971039,-136.382122767,-135.907848272,-171.65,27.3
2025-08-23,79,-522.609502204,8.39202462485,-531.001526829,-308.3118,-11.0932
2025-08-23,80,-260.18016699,-41.1916612945,-218.988505696,143.3759,-38.1981
2025-08-23,81,409.641923556,-200.135019089,609.776942645,664.34,-122.1375
2025-08-23,82,423.661296989,-113.267206538,536.928503527,81.8605,-32.3841
2025-08-23,83,68.7087229014,-8.00192882822,76.7106517297,-404.5557,21.2536
2025-08-23,84,-73.8491295061,-111.782636892,37.9335073863,-203.58,-125.7
2025-08-23,85,8.28825135864,-415.283315284,423.571566642,72.8775,-345.7698
2025-08-23,86,54.3371289113,-283.650279769,337.98740868,-102.7549,-24.3884
2025-08-23,87,-25.9571114215,126.628116881,-152.585228302,-382.7,640.275
2025-08-23,88,31.5921442087,97.487584864,-65.8954406553,19.944,844.0197
2025-08-23,89,177.509118846,16.7220709853,160.787047861,318.2592,1054.5078
2025-08-23,90,178.073507124,-19.0698136461,197.14332077,80.79,1270.9125
2025-08-23,91,-40.5570959583,-39.600954341,-0.956141617291,-342.5145,949.3714
2025-08-23,92,-291.98200492,-116.080439487,-175.901565433,-523.6093,544.0205
2025-08-23,93,-310.687335709,-66.0033065817,-244.684029127,-362,387.75
2025-08-23,94,30.476591183,-54.1066731168,84.5832642999,-74.585,397.9682
2025-08-23,95,239.815938674,-18.4358768217,258.251815496,203.1135,356.2639
2025-08-23,96,76.7062429525,14.8194838043,61.8867591483,268.05,198.825
2025-08-23,97,-227.31701139,-69.4100902715,-157.906921119,-27.4562,60.9737
2025-08-23,98,3.75036667405,3.05573653567,0.69463013838,-260.6205,122.0452
2025-08-23,99,338.44301783,140.922436513,197.520581318,-259.81,229.3125
2025-08-23,100,-41.2213182393,12.4638584693,-53.6851767086,-195.4005,69.0514
2025-08-23,101,-165.907832389,-62.4251084247,-103.482723964,-37.2891,25.0181
2025-08-23,102,15.7393496742,27.5849985406,-11.8456488664,58.26,142.9125
2025-08-23,103,-55.3002037722,35.8264955091,-91.1266992813,-121.028,76.5677
2025-08-23,104,-50.0432931734,21.029769252,-71.0730624254,-80.9971,-29.6463
2025-08-23,105,87.8354552644,15.2348283691,72.6006268952,104.95,-55.2
2025-08-23,106,4.38797554744,26.8977140382,-22.5097384908,-107.067,-37.3852
2025-08-23,107,-91.9542775537,27.3419490177,-119.296226571,-188.733,-33.7035
2025-08-23,108,-54.4343625707,33.267499907,-87.7018624777,-89.5,-48.3375
2025-08-23,109,-43.358267639,-64.1250105292,20.7667428902,-274.1456,-40.7413
2025-08-23,110,-55.8810558911,-83.5927221367,27.7116662456,-279.1994,-18.222
2025-08-23,111,-109.997280776,-76.8986677934,-33.0986129827,-4.71,0
2025-08-23,112,-174.122407951,-31.1043811038,-143.018026847,121.5202,0
2025-08-23,113,-96.8096649239,-5.20368065461,-91.6059842693,-14.5367,-0.6677
2025-08-23,114,7.90047717559,0,7.90047717559,-229.8,0
2025-08-23,115,-150.101490381,-0.178911509691,-149.922578871,-227.0775,0
2025-08-23,116,-132.91384632,0.172388490309,-133.08623481,-95.5229,-0.048
2025-08-23,117,111.606746368,0,111.606746368,97.89,0
2025-08-23,118,201.064328921,-0.178911509691,201.243240431,290.7153,0
2025-08-23,119,104.111537804,-0.153711509691,104.265249313,0.3274,-0.0035
2025-08-23,120,-27.7381499883,0,-27.7381499883,-313.53,0
2025-08-23,121,-8.21595098623,-0.0011448005698,-8.21480618566,258.2397,0
2025-08-23,122,22.7879507712,0.000655199430199,22.7872955718,308.3538,-0.0003
2025-08-23,123,59.667414847,0,59.667414847,-314.07,0
2025-08-23,124,182.622645799,-0.0011448005698,182.623790599,-325.3196,0
2025-08-23,125,127.353496196,0,127.353496196,-77.4345,0
2025-08-23,126,-156.272605506,0,-156.272605506,-34.38,0
2025-08-23,127,-161.237153438,0,-161.237153438,-225.3787,0
2025-08-23,128,-52.40735179,0,-52.40735179,-230.3521,0
2025-08-23,129,115.380796085,0,115.380796085,14.78,0
2025-08-23,130,432.87944533,0,432.87944533,179.3165,0
2025-08-23,131,399.802807412,0,399.802807412,206.6522,0
2025-08-23,132,-109.927673232,0,-109.927673232,-25.63,0
2025-08-23,133,-458.769236584,0,-458.769236584,-567.843,0
2025-08-23,134,-355.789734674,0,-355.789734674,-664.3149,0
2025-08-23,135,-13.1580644653,0,-13.1580644653,-270.97,0
2025-08-23,136,76.4084767398,0,76.4084767398,-37.4238,0
2025-08-23,137,150.584270654,0,150.584270654,245.3212,0
2025-08-23,138,228.202271683,0,228.202271683,439.49,0
2025-08-23,139,82.1375969732,0,82.1375969732,113.5372,0
2025-08-23,140,-54.167579522,0,-54.167579522,-86.1518,0
2025-08-23,141,13.1997428726,0,13.1997428726,14.3,0
2025-08-23,142,216.361224577,0,216.361224577,53.4106,0
2025-08-23,143,223.823557106,0,223.823557106,482.5485,0
2025-08-23,144,82.9307189357,0,82.9307189357,1081.79,0
2025-08-24,1,102.841018986,0,102.841018986,1049.8645,0
2025-08-24,2,99.9460524922,0,99.9460524922,780.3523,0
2025-08-24,3,-46.4743790925,0,-46.4743790925,732.49,0
2025-08-24,4,85.6934888675,0,85.6934888675,1000.0158,0
2025-08-24,5,123.521580098,0,123.521580098,1200.7971,0
2025-08-24,6,64.8193564017,0,64.8193564017,1179.83,0
2025-08-24,7,239.117695796,0,239.117695796,1106.7612,0
2025-08-24,8,84.0739411534,0,84.0739411534,1072.0855,0
2025-08-24,9,-284.9572951,0,-284.9572951,1050.85,0
2025-08-24,10,-93.7126226769,0,-93.7126226769,957.2891,0
2025-08-24,11,54.3213888653,0,54.3213888653,834.7684,0
2025-08-24,12,28.165705178,0,28.165705178,870.11,0
2025-08-24,13,199.797982587,0,199.797982587,1181.6784,0
2025-08-24,14,258.051470449,0,258.051470449,1205.7034,0
2025-08-24,15,52.6305431205,0,52.6305431205,942.6,0
2025-08-24,16,-239.019412757,0,-239.019412757,938.5235,0
2025-08-24,17,-310.041651056,0,-310.041651056,985.7564,0
2025-08-24,18,-144.505324148,0,-144.505324148,836.61,0
2025-08-24,19,-66.5903935281,0,-66.5903935281,561.744,0
2025-08-24,20,29.4007721751,-0.0011419858156,29.4019141609,830.6758,0
2025-08-24,21,151.775138371,0,151.775138371,1364.38,0
2025-08-24,22,149.760727362,0.000458014184397,149.760269348,1184.7884,-0.0004
2025-08-24,23,36.6052817329,-0.0011419858156,36.6064237187,878.4791,0
2025-08-24,24,5.97644495613,0,5.97644495613,859.1,0
2025-08-24,25,61.3473194309,-0.148766989095,61.49608642,935.1191,-0.0055
2025-08-24,26,-53.5829111336,-0.170666989095,-53.4122441445,818.7117,0
2025-08-24,27,-214.117180431,0,-214.117180431,656.18,0
2025-08-24,28,-261.234584303,0.135033010905,-261.369617314,811.882,-0.0761
2025-08-24,29,-197.937240022,-0.170666989095,-197.766573033,749.3971,0
2025-08-24,30,-207.951162659,0,-207.951162659,486.41,0
2025-08-24,31,-299.828358926,-6.59636727669,-293.231991649,613.9016,-1.0598
2025-08-24,32,-128.645418184,-39.0051633562,-89.6402548276,883.9301,0
2025-08-24,33,220.637953504,-86.5756123727,307.213565877,943,0
2025-08-24,34,108.011413544,-105.542313944,213.553727488,782.5698,-25.9171
2025-08-24,35,-43.6631048181,-83.1592943033,39.4961894852,1267.686,-42.6013
2025-08-24,36,71.9339152974,-26.9362486505,98.8701639479,2228.15,-49.1625
2025-08-24,37,295.895227966,33.6145507896,262.280677177,2540.5895,-77.5832
2025-08-24,38,338.54592474,-1.6050141115,340.150938852,2286.9781,-114.8672
2025-08-24,39,230.10373234,-19.664519694,249.768252034,2056.21,-135.3375
2025-08-24,40,387.594596963,57.8912973065,329.703299656,2287.082,-129.4457
2025-08-24,41,405.591540203,46.5602548437,359.031285359,2105.9956,-152.8519
2025-08-24,42,170.482122649,-33.6866176066,204.168740255,1566.78,-206.7
2025-08-24,43,40.2147862601,26.2479664761,13.966819784,1591.8665,-231.5409
2025-08-24,44,-37.7881567412,80.2027463136,-117.990903055,1583.7972,-212.0399
2025-08-24,45,54.4234447314,41.9337006248,12.4897441066,1375.84,-216.7875
2025-08-24,46,289.265245542,-51.8039511246,341.069196666,1512.4781,-310.7738
2025-08-24,47,49.2231457798,-95.9830473164,145.206193096,2076.6404,-269.5502
2025-08-24,48,-398.367216263,-10.7006724392,-387.666543823,2837.05,-101.1375
2025-08-24,49,111.492571108,191.538776817,-80.0462057091,3414.47,-44.6063
2025-08-24,50,329.593156796,193.008727484,136.584429312,3607.2998,-40.7513
2025-08-24,51,45.6787300901,92.2597284248,-46.5809983347,3498.21,47.3625
2025-08-24,52,-143.512331728,279.459464163,-422.971795891,3355.4913,268.9855
2025-08-24,53,58.6401222226,230.855741897,-172.215619675,3235.223,345.5206
2025-08-24,54,350.203932025,4.5716137021,345.632318323,3056.21,419.2125
2025-08-24,55,165.418908289,15.732917199,149.68599109,2783.3366,865.9028
2025-08-24,56,281.957335526,71.1263745383,210.830960988,2853.0095,1020.9695
2025-08-24,57,442.946370514,-72.4255447652,515.371915279,2928.09,781.2375
2025-08-24,58,-253.729491577,-134.757402122,-118.972089456,2291.4985,778.2622
2025-08-24,59,-405.236436865,94.8938650968,-500.130301962,2204.0578,1246.1159
2025-08-24,60,223.061349382,238.167900863,-15.1065514811,2801.33,1672.2375
2025-08-24,61,411.454615322,61.8008860589,349.653729263,2923.1975,1358.1325
2025-08-24,62,164.116025501,-67.4525719954,231.568597497,2739.6235,1350.2288
2025-08-24,63,-47.9151419207,66.0906241341,-114.005766055,2648.87,1681.3125
2025-08-24,64,203.324710165,-203.058042779,406.382752944,2757.5514,1402.3777
2025-08-24,65,66.4652799354,-116.090357515,182.555637451,2540.0659,1403.5758
2025-08-24,66,-233.939512716,186.055690325,-419.995203042,2357.37,1658.1375
2025-08-24,67,292.356451209,-117.552056292,409.908507501,3017.5988,1226.3561
2025-08-24,68,315.205635151,-137.01436212,452.219997271,3035.2953,1030.0586
2025-08-24,69,-259.843855186,283.465762709,-543.309617895,2405.25,1161.525
2025-08-24,70,-163.933815764,290.074291059,-454.008106823,2594.529,802.8505
2025-08-24,71,19.8255136621,208.056665148,-188.231151486,2744.2493,697.7568
2025-08-24,72,21.9673228865,284.057439927,-262.090117041,2423.99,1117.2
2025-08-24,73,169.914631264,141.212776064,28.7018552,2146.1362,1505.0363
2025-08-24,74,-58.8142179465,289.584097271,-348.398315217,2059.8761,1518.4743
2025-08-24,75,-443.592480374,227.297334223,-670.889814597,2124.65,1138.6875
2025-08-24,76,-174.704603941,-109.499806879,-65.2047970616,2244.4934,676.1342
2025-08-24,77,-75.1218658412,-204.688485696,129.566619855,2449.1788,680.2451
2025-08-24,78,-268.573862182,-39.1210785314,-229.452783651,2731.55,978.5625
2025-08-24,79,-85.6289408209,206.867528709,-292.49646953,2954.5282,906.5891
2025-08-24,80,131.739220524,311.575507005,-179.836286481,2766.0385,914.0323
2025-08-24,81,54.5198442728,380.14024082,-325.620396547,2384.28,994.0125
2025-08-24,82,-284.333800183,259.748289895,-544.082090078,2418.2611,640.0334
2025-08-24,83,-438.614862483,172.91451529,-611.529377773,2562.1745,301.2609
2025-08-24,84,-282.989521995,119.209215788,-402.198737783,2615.77,204.0375
2025-08-24,85,-54.639943809,-109.837906962,55.1979631535,2693.356,124.7086
2025-08-24,86,86.049232191,-33.6989927422,119.748224933,2800.2781,-72.6388
2025-08-24,87,120.489003046,263.187812535,-142.698809489,2848.27,-312.8625
2025-08-24,88,158.287904369,261.039774918,-102.751870549,2723.1387,-434.3717
2025-08-24,89,21.8144543065,115.190531821,-93.376077514,2467.3955,-647.2283
2025-08-24,90,-190.965803441,35.5247093892,-226.49051283,2389.11,-838.35
2025-08-24,91,-40.6861925392,20.0685081283,-60.7547006676,2804.9563,-651.308
2025-08-24,92,106.110971523,62.305060904,43.8059106188,3177.6907,-414.7095
2025-08-24,93,35.5435200882,81.708136102,-46.1646160137,3082.68,-316.875
2025-08-24,94,-174.900455906,42.3089540186,-217.209409925,2574.6614,-240.6084
2025-08-24,95,-252.60820819,73.1462862951,-325.754494485,2288.4362,-115.9508
2025-08-24,96,-150.064791892,101.272094202,-251.336886094,2473.88,3.8625
2025-08-24,97,-126.511959095,29.4632061427,-155.975165237,2817.0117,-13.8384
2025-08-24,98,-16.1129494298,-48.2758861684,32.1629367386,2874.6166,-179.1113
2025-08-24,99,92.7093895917,10.6325023147,82.0768872771,2651.59,-272.0625
2025-08-24,100,-119.328873141,130.44403151,-249.772904651,2579.2947,-50.8011
2025-08-24,101,-160.934467733,168.183606354,-329.118074086,2879.4156,43.9576
2025-08-24,102,33.0006427725,124.119583013,-91.1189402403,3329.02,-104.175
2025-08-24,103,-28.0531622736,-1.81035528453,-26.2428069891,3447.7714,-189.8615
2025-08-24,104,-59.7532189674,-38.3042058951,-21.4490130723,3284.8014,-207.6415
2025-08-24,105,19.9578054528,-35.8701774584,55.8279829112,3279.67,-190.65
2025-08-24,106,39.5093896863,11.7372071899,27.7721824964,3674.3268,-140.0033
2025-08-24,107,-103.667459894,46.1167583988,-149.784218293,3007,-94.4544
2025-08-24,108,157.913794108,62.9279454916,94.9858486164,1706.61,-65.475
2025-08-24,109,252.648254322,-70.2484958249,322.896750147,1728.7984,-34.4228
2025-08-24,110,197.326852958,-68.4580540254,265.784906984,1921.0366,-10.3764
2025-08-24,111,-10.2529259805,-65.9871266066,55.7342006261,1752.27,0
2025-08-24,112,57.5714334138,-26.3436838918,83.9151173056,1838.1621,0
2025-08-24,113,170.890925525,-3.13787654064,174.028802066,1719.2477,-0.3062
2025-08-24,114,42.4220709495,0,42.4220709495,1425.55,0
2025-08-24,115,-367.870770525,-0.178405808405,-367.692364717,1496.6439,0
2025-08-24,116,-578.573290631,0.150994191595,-578.724284822,1448.9444,-0.0219
2025-08-24,117,-354.372116012,0,-354.372116012,1315.12,0
2025-08-24,118,-56.9005853275,-0.178405808405,-56.7221795191,1627.7983,0
2025-08-24,119,63.0397736735,-0.154805808405,63.1945794819,1823.5451,-0.0016
2025-08-24,120,-1.35910500148,0,-1.35910500148,1654.43,0
2025-08-24,121,-92.2530857276,-0.00114120567376,-92.251944522,1436.4059,0
2025-08-24,122,-178.213039984,0.000558794326241,-178.213598778,1345.0628,-0.0001
2025-08-24,123,-199.253361518,0,-199.253361518,1434.54,0
2025-08-24,124,-69.4148438681,-0.00114120567376,-69.4137026624,1646.4147,0
2025-08-24,125,118.714548655,0,118.714548655,1794.1712,0
2025-08-24,126,140.911681786,0,140.911681786,1728.48,0
2025-08-24,127,2.51028737506,0,2.51028737506,1492.8109,0
2025-08-24,128,107.139091818,0,107.139091818,1592.768,0
2025-08-24,129,288.921545701,0,288.921545701,1835.83,0
2025-08-24,130,75.4052617482,0,75.4052617482,1510.7633,0
2025-08-24,131,-153.402535169,0,-153.402535169,1069.0747,0
2025-08-24,132,-110.916348768,0,-110.916348768,942.44,0
2025-08-24,133,-320.524766314,0,-320.524766314,1123.4352,0
2025-08-24,134,-101.391963505,0,-101.391963505,1149.4226,0
2025-08-24,135,234.193196973,0,234.193196973,979.53,0
2025-08-24,136,153.556025955,0,153.556025955,935.7313,0
2025-08-24,137,-342.202601187,0,-342.202601187,696.6163,0
2025-08-24,138,-445.146737826,0,-445.146737826,535.4,0
2025-08-24,139,243.66758564,0,243.66758564,1070.5236,0
2025-08-24,140,432.142023379,0,432.142023379,1308.802,0
2025-08-24,141,-36.7842990573,0,-36.7842990573,1045.6,0
2025-08-24,142,-151.124679803,0,-151.124679803,976.7785,0
2025-08-24,143,-149.651084854,0,-149.651084854,636.1507,0
2025-08-24,144,-231.147115172,0,-231.147115172,56.02,0
2025-08-25,1,-250.131787091,0,-250.131787091,-138.0698,0
2025-08-25,2,-302.046186281,0,-302.046186281,-148.5174,0
2025-08-25,3,-265.0993917,0,-265.0993917,-215.08,0
2025-08-25,4,-89.5234871843,0,-89.5234871843,-327.7559,0
2025-08-25,5,-8.47176475015,0,-8.47176475015,-210.6438,0
2025-08-25,6,-3.52239445169,0,-3.52239445169,36.09,0
2025-08-25,7,97.3188242087,0,97.3188242087,23.8569,0
2025-08-25,8,5.94145665315,0,5.94145665315,-36.4907,0
2025-08-25,9,-221.452542275,0,-221.452542275,11.42,0
2025-08-25,10,-223.55620611,0,-223.55620611,88.0669,0
2025-08-25,11,-170.356784263,0,-170.356784263,16.2798,0
2025-08-25,12,-210.54217831,0,-210.54217831,-193.8,0
2025-08-25,13,-192.819368648,0,-192.819368648,-354.8093,0
2025-08-25,14,-168.999064591,0,-168.999064591,-405.82,0
2025-08-25,15,-130.908088353,0,-130.908088353,-265.64,0
2025-08-25,16,122.07768137,0,122.07768137,85.5732,0
2025-08-25,17,133.439398428,0,133.439398428,225.9636,0
2025-08-25,18,-96.0191524449,0,-96.0191524449,86.74,0
2025-08-25,19,-82.4632379211,0,-82.4632379211,-16.8873,0
2025-08-25,20,-107.631603339,-0.00113827683616,-107.630465062,-91.7338,0
2025-08-25,21,-292.668170601,0,-292.668170601,-268.68,0
2025-08-25,22,-281.643233188,0.000161723163842,-281.643394911,-543.7965,-0.0003
