date,issue_hour,physical_slot0,right_endpoint_hour,实际光伏,官方预报（对齐后）,自建基础预测,融合预测
2025-06-21,0,107,18.0,1034.1,995.2963,1052.1040806432286,1020.1271555214428
2025-06-21,0,108,18.166666666666668,860.3286,830.6427166666655,849.9462739525487,859.6384418876252
2025-06-21,0,109,18.333333333333332,677.2547,665.989133333331,635.8272996953568,648.7002411032355
2025-06-21,0,110,18.5,452.7,501.33555,436.6093415410392,450.785561915428
2025-06-21,0,111,18.666666666666668,276.0564,336.6819666666655,273.19453329707517,284.16291629526347
2025-06-21,0,112,18.833333333333332,121.8367,172.02838333333102,107.61183293700596,115.64552808853745
2025-06-21,0,113,19.0,7.7625,7.3748,30.499144691141712,24.451129499743857
2025-06-21,0,114,19.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,115,19.333333333333332,3.2619,4.916533333333316,0.0,2.559790619769841
2025-06-21,0,116,19.5,0.0,0.0,0.0,0.0
2025-06-21,0,117,19.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,118,19.833333333333332,0.2342,1.2291333333333156,0.0,0.7294929778755378
2025-06-21,0,119,20.0,0.0,0.0,0.0,0.0
2025-06-21,0,120,20.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,121,20.333333333333332,0.0168,0.0,0.0,0.0007526315789473688
2025-06-21,0,122,20.5,0.0,0.0,0.0,0.0
2025-06-21,0,123,20.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,124,20.833333333333332,0.0012,0.0,0.0,0.0007526315789473688
2025-06-21,0,125,21.0,0.0,0.0,0.0,0.0
2025-06-21,0,126,21.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,127,21.333333333333332,0.0,0.0,0.0,0.0
2025-06-21,0,128,21.5,0.0,0.0,0.0,0.0
2025-06-21,0,129,21.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,130,21.833333333333332,0.0,0.0,0.0,0.0
2025-06-21,0,131,22.0,0.0,0.0,0.0,0.0
2025-06-21,0,132,22.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,133,22.333333333333332,0.0,0.0,0.0,0.0
2025-06-21,0,134,22.5,0.0,0.0,0.0,0.0
2025-06-21,0,135,22.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,136,22.833333333333332,0.0,0.0,0.0,0.0
2025-06-21,0,137,23.0,0.0,0.0,0.0,0.0
2025-06-21,0,138,23.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,139,23.333333333333332,0.0,0.0,0.0,0.0
2025-06-21,0,140,23.5,0.0,0.0,0.0,0.0
2025-06-21,0,141,23.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,0,142,23.833333333333332,0.0,0.0,0.0,0.0
2025-06-21,0,143,24.0,0.0,0.0,0.0,0.0
2025-06-21,12,72,12.166666666666666,8044.2631,7699.6236,6590.141212853883,7710.245518490005
2025-06-21,12,73,12.333333333333334,8300.9755,7734.1347,6720.393745942524,7747.33488934282
2025-06-21,12,74,12.5,8383.0125,7768.6458,6888.206187163304,7785.351491951078
2025-06-21,12,75,12.666666666666666,8605.7877,7803.1569,6853.364647698144,7818.365228056096
2025-06-21,12,76,12.833333333333334,8542.7209,7837.668,6733.425436656663,7849.278179912065
2025-06-21,12,77,13.0,8049.6,7872.1791,6720.884156491558,7882.8424367613015
2025-06-21,12,78,13.166666666666666,7493.4162,7502.322500000001,6805.4134128095575,7518.62919123841
2025-06-21,12,79,13.333333333333334,7354.9231,7132.465900000003,6655.434745032904,7156.012089788543
2025-06-21,12,80,13.5,7340.8875,6762.6093,6334.42558098576,6791.568083840815
2025-06-21,12,81,13.666666666666666,6714.7449,6392.752700000001,6240.005924919165,6429.544449700011
2025-06-21,12,82,13.833333333333334,6127.755,6022.896100000003,6146.975905580932,6067.535659307221
2025-06-21,12,83,14.0,5956.2,5653.0395,5995.305071797655,5704.90048256811
2025-06-21,12,84,14.166666666666666,5941.7978,5593.80405,5966.448750916964,5652.961657535146
2025-06-21,12,85,14.333333333333334,5827.294,5534.5686000000005,5859.181497602361,5589.742925449773
2025-06-21,12,86,14.5,5738.1375,5475.33315,5633.917152509806,5518.21609158975
2025-06-21,12,87,14.666666666666666,5964.2607,5416.0977,5442.063479020912,5449.041682317995
2025-06-21,12,88,14.833333333333334,5979.2451,5356.86225,5325.937610568073,5385.199220655545
2025-06-21,12,89,15.0,5680.4625,5297.6268,5184.323353719379,5319.562137433581
2025-06-21,12,90,15.166666666666666,5457.1539,5047.112800000001,4920.585607196245,5057.812798126209
2025-06-21,12,91,15.333333333333334,5153.0688,4796.598800000002,4692.054491651439,4808.670062137095
2025-06-21,12,92,15.5,4811.1,4546.0848000000005,4507.119697743723,4564.390256839494
2025-06-21,12,93,15.666666666666666,4680.9532,4295.570800000001,4185.700316056909,4304.886343958811
2025-06-21,12,94,15.833333333333334,4481.2341,4045.056800000002,3865.188623144961,4045.4836787851805
2025-06-21,12,95,16.0,4055.4,3794.5428,3614.850217615322,3793.9084591418514
2025-06-21,12,96,16.166666666666668,3562.8565,3584.5224499999986,3371.9684136963724,3558.135934706362
2025-06-21,12,97,16.333333333333332,3361.4888,3374.502099999997,3146.930736557385,3345.2075214061088
2025-06-21,12,98,16.5,3406.575,3164.48175,2955.6632433881887,3136.235836555238
2025-06-21,12,99,16.666666666666668,3291.2298,2954.461399999999,2803.272182289556,2931.8191604932263
2025-06-21,12,100,16.833333333333332,2964.175,2744.441049999997,2597.4369167021387,2721.140623241938
2025-06-21,12,101,17.0,2623.6125,2534.4207,2318.848619620946,2501.9378804445
2025-06-21,12,102,17.166666666666668,2479.2426,2274.1104499999983,2081.3686206437956,2191.14386457172
2025-06-21,12,103,17.333333333333332,2185.8548,2013.8001999999965,1882.4962349923096,1948.9351347382378
2025-06-21,12,104,17.5,1750.4625,1753.4899500000001,1671.1396437540277,1702.0375022145151
2025-06-21,12,105,17.666666666666668,1528.3871,1493.1796999999983,1431.2666729668535,1444.4294942605516
2025-06-21,12,106,17.833333333333332,1310.4274,1232.8694499999965,1228.3003223839055,1200.683125283959
2025-06-21,12,107,18.0,1034.1,972.5592,1052.1040806432286,966.9912555300865
2025-06-21,12,108,18.166666666666668,860.3286,811.6675999999989,849.9462739525487,845.8117163750234
2025-06-21,12,109,18.333333333333332,677.2547,650.7759999999978,635.8272996953568,639.0872468016693
2025-06-21,12,110,18.5,452.7,489.8844,436.6093415410392,444.828268345149
2025-06-21,12,111,18.666666666666668,276.0564,328.99279999999885,273.19453329707517,280.52052570241113
2025-06-21,12,112,18.833333333333332,121.8367,168.1011999999978,107.61183293700596,114.39922620361762
2025-06-21,12,113,19.0,7.7625,7.2096,30.499144691141712,22.287789019048585
2025-06-21,12,114,19.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,115,19.333333333333332,3.2619,4.806399999999983,0.0,2.460768501376619
2025-06-21,12,116,19.5,0.0,0.0,0.0,0.0
2025-06-21,12,117,19.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,118,19.833333333333332,0.2342,1.2015999999999831,0.0,0.7048469512068944
2025-06-21,12,119,20.0,0.0,0.0,0.0,0.0
2025-06-21,12,120,20.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,121,20.333333333333332,0.0168,0.0,0.0,0.0007526315789473688
2025-06-21,12,122,20.5,0.0,0.0,0.0,0.0
2025-06-21,12,123,20.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,124,20.833333333333332,0.0012,0.0,0.0,0.0007526315789473688
2025-06-21,12,125,21.0,0.0,0.0,0.0,0.0
2025-06-21,12,126,21.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,127,21.333333333333332,0.0,0.0,0.0,0.0
2025-06-21,12,128,21.5,0.0,0.0,0.0,0.0
2025-06-21,12,129,21.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,130,21.833333333333332,0.0,0.0,0.0,0.0
2025-06-21,12,131,22.0,0.0,0.0,0.0,0.0
2025-06-21,12,132,22.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,133,22.333333333333332,0.0,0.0,0.0,0.0
2025-06-21,12,134,22.5,0.0,0.0,0.0,0.0
2025-06-21,12,135,22.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,136,22.833333333333332,0.0,0.0,0.0,0.0
2025-06-21,12,137,23.0,0.0,0.0,0.0,0.0
2025-06-21,12,138,23.166666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,139,23.333333333333332,0.0,0.0,0.0,0.0
2025-06-21,12,140,23.5,0.0,0.0,0.0,0.0
2025-06-21,12,141,23.666666666666668,0.0,0.0,0.0,0.0
2025-06-21,12,142,23.833333333333332,0.0,0.0,0.0,0.0
2025-06-21,12,143,24.0,0.0,0.0,0.0,0.0
